time,temp,hum,press,level,gap,force,position,speed,rpm,deviation
15499,665,549,593,931,486,719,733.0738,719.7609,258.6429,23.131
15500,752,351,637,888,860,171,755.6513,663.3905,406.4557,96.2319
15501,982,435,586,596,417,416,461.8479,879.3996,444.9294,400.2279
15502,890,23,957,865,443,56,361.2013,864.0834,790.0687,863.9157
15503,715,855,540,513,371,918,790.4108,145.4612,736.3436,688.1501
15504,890,797,714,132,302,920,453.9415,314.8952,777.8398,199.2323
15505,445,638,447,76,998,279,303.3348,971.6807,800.3725,109.1531
15506,418,428,742,986,228,166,264.9602,308.8058,472.0143,985.2412
15507,902,755,227,718,334,352,538.2283,393.8098,991.8936,496.8616
15508,617,853,494,517,444,446,533.4902,923.5998,915.7409,726.4609
15509,594,448,146,839,955,358,759.7392,727.8975,83.1659,667.1929
15510,905,375,881,284,632,34,794.8089,329.1481,101.167,18.8042
15511,592,149,939,740,583,940,536.2924,289.4653,497.8501,699.1105
15512,345,487,176,85,780,589,465.9347,972.0541,724.4268,561.5887
15513,196,921,48,342,50,594,433.7843,540.2349,774.1108,627.4915
15514,322,979,535,405,446,511,235.0585,157.8589,681.0741,374.93
15515,198,9,639,400,928,15,978.6175,261.1298,480.0407,17.2983
15516,509,621,394,59,330,441,478.397,629.2557,270.362,874.2246
15517,685,616,464,712,882,437,753.7309,763.4952,329.7937,836.3173
15518,130,278,832,189,380,210,785.6983,112.1059,359.0513,771.4779
15519,744,899,392,222,721,355,675.9688,59.2824,63.3498,904.6243
15520,889,369,900,691,905,167,206.4164,379.7352,594.4292,187.9421
15521,774,854,319,760,302,589,519.8877,41.6016,660.135,372.4845
15522,784,929,523,130,139,606,49.07,118.2403,263.8935,427.814
15523,529,158,584,206,177,900,290.4081,393.2873,644.209,59.2518
15524,77,578,66,735,98,735,649.2327,462.7997,139.476,466.2268
15525,544,766,702,762,992,238,25.7678,628.4082,387.7974,668.9754
15526,7,710,143,328,548,570,632.1564,590.894,422.1809,440.0236
15527,26,856,501,774,485,475,583.1435,325.7841,87.4426,295.0854
15528,339,846,506,605,401,956,120.4568,336.9418,144.829,345.7507
15529,583,783,217,289,563,93,530.3917,576.9286,887.6742,278.2739
15530,109,541,513,588,459,252,191.7266,824.1951,295.2421,186.7328
15531,44,289,387,2,760,566,29.2061,816.5554,413.2797,331.4675
15532,996,17,853,987,549,112,134.6167,290.1815,829.5374,558.5323
15533,244,623,192,852,614,718,489.8716,30.5512,649.1883,897.7973
15534,422,647,972,315,838,809,844.4751,283.1817,521.3934,639.1108
15535,63,832,695,50,700,219,205.1306,253.2161,3.8974,381.3165
15536,650,337,872,426,541,927,569.0237,634.6027,812.1538,777.9688
15537,375,109,443,897,213,923,431.3995,977.4848,557.8085,355.9407
15538,361,410,148,185,684,213,181.2297,496.1344,610.6996,822.3346
15539,891,215,668,363,984,116,762.7345,39.4317,315.1478,628.3165
15540,985,488,351,247,238,803,275.4984,856.8029,790.5552,144.6223
15541,715,690,722,743,90,456,258.1813,457.5792,924.4167,579.3607
15542,65,948,721,214,729,83,736.8579,59.255,664.5435,319.9999
15543,853,917,296,870,454,192,581.7125,640.9032,668.5422,157.7714
15544,898,151,52,418,777,879,79.8474,816.8881,384.3743,388.1217
15545,899,830,833,825,473,614,993.7048,602.1903,36.6544,139.2318
15546,70,129,541,685,642,6,329.0557,624.7205,461.7448,571.3172
15547,554,106,644,773,993,503,781.9765,116.6506,138.9207,575.9786
15548,109,568,756,332,882,102,789.9842,129.1729,120.6508,621.839
15549,457,649,330,456,776,891,344.9398,539.222,920.4887,183.903
15550,64,31,378,145,307,771,821.2911,369.9833,610.0441,24.6398
15551,981,829,404,732,460,17,180.0933,745.9615,985.297,92.8785
15552,952,889,78,807,331,898,552.3091,837.5721,554.6593,396.3698
15553,225,594,288,857,560,804,367.6743,760.5203,268.9798,500.537
15554,347,533,168,536,677,755,605.5384,233.8195,939.42,52.0269
15555,350,158,270,504,71,771,566.4716,909.5288,696.2566,934.456
15556,778,33,676,932,976,844,245.4755,898.9631,535.4441,750.1724
15557,502,156,525,886,652,266,592.7222,544.7162,550.3603,107.7336
15558,710,901,590,650,238,86,370.2118,224.3059,85.8256,649.7674
15559,534,303,744,240,89,151,729.6541,639.7741,91.2817,190.4484
15560,253,638,749,379,365,681,217.8632,185.7472,719.8726,811.0386
15561,400,679,770,490,937,478,907.5022,693.4402,931.5344,640.1703
15562,217,743,920,711,70,539,614.3866,720.8588,908.8536,920.464
15563,576,718,90,586,215,209,689.6998,927.6009,881.6482,1.3638
15564,994,317,264,242,285,427,876.6515,304.3362,915.132,960.8738
15565,810,659,827,721,822,939,836.453,434.4844,219.9667,44.0097
15566,192,420,884,556,807,304,728.8351,909.4828,860.6286,44.2395
15567,858,631,243,36,686,934,59.0824,433.834,528.1376,105.9706
15568,939,788,546,352,579,758,22.8085,456.0284,624.9087,255.6373
15569,777,374,620,495,893,116,964.4274,955.5765,422.1431,186.0724
15570,954,548,15,644,637,126,718.1594,171.621,329.8041,322.9357
15571,776,209,226,338,863,516,865.8701,157.5985,48.1411,633.5924
15572,65,882,674,902,18,169,419.3364,900.0982,280.6489,199.4699
15573,303,674,686,219,709,421,574.1851,211.0982,774.7117,943.9631
15574,723,81,124,118,378,674,182.2024,457.2687,913.7574,844.6745
15575,864,267,548,376,971,555,893.3127,696.2698,281.3243,517.0578
15576,383,870,482,610,303,83,137.1482,546.4641,190.7817,635.6799
15577,763,291,882,622,190,284,564.8296,426.5155,880.2833,815.4783
15578,17,537,866,68,183,768,390.6609,740.3539,942.0634,335.9862
15579,548,890,256,143,539,254,640.0663,998.549,665.9388,330.6474
15580,690,980,799,592,428,608,497.3175,972.3705,407.8363,836.7382
15581,405,264,707,386,969,26,844.4969,365.9953,820.2153,69.5219
15582,293,389,645,551,700,124,614.6768,943.8758,183.2369,902.0842
15583,938,491,213,632,644,806,326.5977,828.1166,785.6861,81.8207
15584,77,28,276,967,922,241,958.1191,517.5905,885.8193,563.9569
15585,952,182,82,764,599,520,974.6858,651.5382,807.024,623.6912
15586,78,806,147,824,129,421,156.896,872.4863,170.396,379.7564
15587,202,626,707,732,24,834,180.5746,181.323,837.4308,310.7978
15588,215,837,331,972,724,181,500.1488,362.4601,375.0374,817.5073
15589,218,693,112,990,850,841,48.7579,55.6187,745.7219,814.7004
15590,668,13,682,770,932,315,578.7804,999.6964,16.7513,842.4411
15591,959,162,661,777,189,727,687.4308,131.9951,676.7097,678.2036
15592,93,356,539,411,85,29,37.7707,255.7281,673.4604,280.99
15593,958,341,191,214,245,64,150.4654,159.6678,909.7943,787.9444
15594,64,320,825,264,444,394,759.5949,561.3243,955.1261,250.3626
15595,52,22,284,84,864,877,53.6037,771.2464,179.0156,538.4479
15596,352,652,315,414,710,598,303.4309,144.76,588.037,153.7829
15597,406,618,536,754,742,605,515.7954,497.2126,83.3583,541.0764
15598,153,244,768,815,223,475,193.2582,515.7592,987.0715,635.9741
15599,354,869,535,518,171,836,508.6831,182.9809,354.5212,9.0481
15600,100,624,463,319,587,468,263.4131,976.0396,483.8077,940.1952
15601,213,513,549,573,298,856,855.361,620.9905,502.7028,397.6423
15602,578,291,392,33,978,538,479.0514,479.5269,601.3464,80.5717
15603,950,191,314,113,185,894,817.9632,282.2033,328.9229,803.7223
15604,583,966,190,119,209,934,107.5211,275.2673,613.7097,134.6441
15605,486,900,174,19,873,809,542.2695,322.5721,762.3471,573.6119
15606,9,578,404,619,627,19,125.57,875.314,467.4249,257.005
15607,616,979,663,604,590,804,639.9236,997.5416,662.0043,752.6622
15608,459,446,586,835,118,463,721.1005,599.8791,683.0826,21.4497
15609,606,934,822,276,958,140,591.5916,686.9672,52.0618,980.8204
15610,603,976,276,308,29,445,75.869,234.1301,444.823,521.8605
15611,483,78,132,555,191,460,776.0668,622.5942,869.6953,829.3702
15612,983,314,16,429,336,33,145.8001,947.7232,995.3624,720.1831
15613,236,126,582,436,546,783,497.4483,21.9858,725.9169,238.3655
15614,893,280,45,550,49,458,437.9918,531.3252,817.635,552.9403
15615,201,532,426,368,663,643,171.0118,655.1368,158.9955,552.4121
15616,915,504,644,14,171,481,751.7117,469.0347,47.7205,76.299
15617,133,447,841,416,934,443,405.9253,59.3056,630.8551,336.3051
15618,209,617,538,551,305,69,294.8846,72.7471,963.7901,244.2803
15619,545,896,84,586,961,963,177.4604,977.8393,940.5262,966.4115
15620,984,134,248,990,291,909,625.381,928.1417,793.1995,745.9419
15621,275,407,400,51,974,466,700.9947,624.2752,866.9133,613.9368
15622,85,823,266,313,584,429,961.4595,437.8499,467.6543,628.9003
15623,854,164,276,861,838,45,497.4959,846.8848,192.7202,120.9806
15624,56,698,27,743,25,424,345.9396,195.7706,689.336,995.917
15625,740,87,846,413,200,243,514.1056,733.0061,49.1887,118.5224
15626,437,452,655,840,721,61,558.0139,243.1442,487.2197,381.7951
15627,132,552,417,418,16,184,765.626,21.725,674.4783,197.7386
15628,566,723,281,476,968,770,278.9553,932.9476,271.3736,697.2701
15629,171,533,276,942,123,962,761.6297,883.0724,689.2239,125.9829
15630,661,224,69,94,435,175,193.0699,170.0544,995.8928,511.342
15631,678,275,716,72,390,113,976.7401,570.2227,807.3156,210.2221
15632,192,284,654,479,440,722,137.5659,202.3217,34.3009,118.5243
15633,128,536,25,442,676,382,103.718,818.9787,252.5314,456.1628
15634,423,877,720,174,788,161,113.5736,241.6858,804.8272,242.749
15635,428,27,880,723,476,865,58.1761,21.6698,951.1169,26.7981
15636,596,302,399,163,480,962,19.3871,671.4979,274.4157,563.0449
15637,277,140,218,54,995,623,731.07,14.407,309.9026,83.3811
15638,607,144,962,410,48,337,475.8336,307.5047,59.4291,142.5912
15639,455,255,560,954,356,45,134.7085,6.3832,486.54,344.7718
15640,227,980,693,916,214,129,639.182,301.0825,791.1961,768.0366
15641,350,663,896,731,286,757,36.7876,109.9371,224.6955,736.6678
15642,676,30,591,61,209,636,90.0005,864.3812,165.1408,420.1839
15643,477,632,221,621,943,701,850.2834,101.1527,955.5696,955.2818
15644,500,413,56,790,215,878,320.158,768.9667,444.9933,970.2988
15645,79,229,359,819,496,430,202.6138,882.0242,675.6374,172.4639
15646,482,976,118,986,967,268,141.6934,377.8674,145.3151,610.2485
15647,156,723,850,521,927,197,809.6114,1000.7497,17.2988,245.5018
15648,916,866,183,237,633,566,707.6869,564.0971,462.8903,487.3168
15649,943,603,546,142,510,926,305.7493,39.801,418.4228,477.2867
15650,112,323,834,862,264,798,264.8033,7.5824,582.5372,21.3324
15651,640,267,308,94,680,607,941.5297,791.3214,80.4606,148.0866
15652,834,84,877,943,870,596,1000.4961,343.1309,209.5573,83.2726
15653,417,169,136,963,549,110,218.3647,387.853,682.7718,956.3032
15654,875,630,170,135,960,132,715.8748,903.7439,965.2486,923.6217
15655,972,428,443,272,918,983,264.4801,118.0578,621.6066,840.9483
15656,574,271,362,440,607,647,152.0857,61.3934,481.5372,710.5201
15657,942,468,274,502,529,795,314.3699,776.8998,623.0448,516.308
15658,108,811,759,247,618,249,738.6669,412.1775,299.7916,884.2894
15659,429,459,923,455,889,704,261.5013,65.2651,269.1594,429.8698
15660,201,247,503,876,66,497,723.6403,19.6339,519.3692,16.42
15661,794,551,458,60,454,192,655.3356,282.8823,104.6963,358.363
15662,740,425,14,536,740,738,686.794,707.9193,176.3383,945.5855
15663,518,926,482,822,860,399,465.7002,573.3197,248.5294,132.8806
15664,257,388,617,665,91,849,198.0092,382.259,824.8017,522.2369
15665,647,180,920,260,228,100,815.1075,337.9815,141.5594,292.5832
15666,537,737,34,292,377,256,994.9908,584.624,977.8072,984.989
15667,742,166,144,955,388,183,392.4161,490.1899,184.6235,130.5754
15668,555,640,665,822,133,687,770.118,874.3978,209.7276,950.8612
15669,463,189,269,386,687,656,84.2211,384.3446,888.009,477.85
15670,498,164,156,856,415,196,224.6399,791.9674,972.2597,623.4773
15671,842,392,931,225,953,280,619.8963,233.0384,156.0027,778.8953
15672,108,62,618,647,700,213,389.7182,982.7264,619.1551,411.601
15673,631,672,215,401,854,531,140.1866,351.322,567.4034,474.4692
15674,451,788,477,899,590,293,105.3793,891.1748,389.8827,920.4319
15675,115,704,799,900,255,685,618.3059,867.5723,449.4861,435.1723
15676,379,644,139,827,180,551,30.3792,506.4539,79.1246,348.1362
15677,250,233,221,385,230,219,72.949,773.338,279.4316,598.2259
15678,529,67,773,380,870,554,218.168,566.0873,147.4872,999.2357
15679,861,427,610,813,570,613,249.5495,731.5377,659.5167,304.2973
15680,404,857,41,975,901,58,350.348,706.8519,428.4344,784.2095
15681,167,260,709,322,131,850,887.4669,507.059,744.1696,51.9678
15682,528,166,355,973,990,113,314.7654,75.7629,636.0779,984.7659
15683,577,360,697,217,930,957,1.8098,780.5457,224.2022,462.8884
15684,890,57,288,893,485,67,865.0371,211.2809,90.0886,265.1756
15685,196,488,845,442,317,976,153.4505,867.7021,37.8098,272.2066
15686,78,642,435,166,839,254,774.5979,109.4898,943.3989,913.5137
15687,986,880,734,714,729,242,162.5398,534.6324,392.6728,95.7158
15688,649,310,737,8,124,595,612.579,513.5635,53.5513,835.1155
15689,86,13,876,492,535,172,297.958,293.0708,805.8663,541.1656
15690,646,706,377,274,985,641,3.2988,692.4342,555.9112,208.1531
15691,823,900,665,3,740,494,37.3528,292.2391,518.6599,54.3768
15692,973,95,212,546,326,13,334.8027,790.7979,389.3067,449.2035
15693,2,409,125,766,772,443,19.901,720.6033,362.5457,126.5046
15694,619,701,493,747,876,589,782.0002,618.0673,748.5743,173.2881
15695,127,761,14,533,879,731,950.1961,521.4359,265.3086,305.6433
15696,322,188,928,980,442,844,825.9103,847.6258,629.4473,520.3456
15697,352,66,226,737,148,846,991.3071,93.9249,882.2633,217.5202
15698,887,977,386,312,288,825,48.445,999.3648,514.9674,56.9993
15699,684,967,6,966,646,81,61.6014,781.2201,935.5027,607.0831
15700,979,231,958,22,441,326,468.2052,396.4982,339.4289,257.2995
15701,979,502,542,527,710,915,954.7868,451.2029,356.239,264.7723
15702,690,425,99,440,447,854,359.687,787.6583,238.6088,367.9002
15703,805,668,770,593,91,223,367.6412,263.2911,541.8934,897.1119
15704,308,418,542,516,592,782,301.7041,216.1215,880.3834,127.5234
15705,338,354,955,802,912,475,980.4506,679.5847,554.9762,319.2495
15706,340,134,563,673,386,935,712.9335,228.2284,804.6757,744.2797
15707,450,303,112,59,868,120,301.316,425.5475,686.4999,827.8801
15708,75,326,497,568,138,780,465.554,130.5225,459.0032,281.9366
15709,665,195,694,267,742,559,591.2379,883.6812,236.3348,305.358
15710,248,252,198,211,90,669,137.2097,42.9456,651.4269,641.1369
15711,146,40,889,84,611,111,886.7581,728.6776,256.6548,118.789
15712,595,151,758,801,683,971,530.054,95.12,297.3871,191.8873
15713,426,485,362,406,80,374,874.4893,304.6107,849.2399,291.9645
15714,869,485,915,161,568,593,54.86,653.5498,537.1092,45.5409
15715,65,354,339,869,215,705,455.5674,700.6427,773.9875,754.8381
15716,43,795,782,445,374,650,691.9529,561.2167,560.081,785.0096
15717,774,729,710,749,978,81,3.2398,65.4944,803.3798,386.3153
15718,142,929,646,814,691,984,827.0124,57.0464,863.8639,205.2038
15719,416,310,66,150,179,198,118.0064,63.8715,827.5972,529.2848
15720,172,789,651,466,426,855,66.3046,72.5958,214.4407,284.8003
15721,886,330,261,369,413,529,871.5708,366.9029,289.9166,830.5848
15722,166,853,638,559,466,166,825.3219,201.4317,357.7844,271.4309
15723,365,106,849,46,447,623,601.8434,586.0224,359.4187,464.3487
15724,255,498,412,510,853,137,218.7444,945.5981,516.4848,563.4057
15725,875,897,201,883,250,914,736.5842,156.0892,170.821,601.1362
15726,38,546,408,663,250,956,765.8706,627.0373,885.9937,321.0095
15727,68,462,888,615,598,145,419.7683,479.459,817.4198,846.0604
15728,721,434,214,465,619,273,67.5827,946.7019,3.9033,779.83
15729,453,8,254,533,60,654,954.4374,494.2306,149.2352,836.1613
15730,193,321,929,799,124,144,678.266,99.2345,853.479,923.3244
15731,20,704,654,293,826,1000,750.4115,936.5306,110.7082,59.2823
15732,424,613,659,146,177,468,377.0554,445.574,58.8947,787.5941
15733,320,530,974,157,892,43,809.9613,659.6599,544.516,950.3456
15734,479,92,317,508,940,568,487.2501,263.7178,129.4468,376.8738
15735,665,868,613,826,401,376,35.4,835.6679,854.1383,425.292
15736,170,65,635,184,965,173,739.4776,239.7577,809.8122,763.7743
15737,807,225,583,894,217,639,5.9976,103.48,641.4609,104.5659
15738,523,819,967,322,323,707,541.7204,183.369,746.8627,943.0109
15739,638,148,625,232,541,459,394.7948,289.5312,118.9474,464.2707
15740,51,97,924,351,467,8,277.2848,289.7663,697.3179,722.8017
15741,881,230,985,764,852,262,56.0042,191.1069,687.7417,295.0104
15742,704,829,575,895,519,703,338.0266,957.268,602.956,612.6668
15743,599,711,807,528,303,587,702.9493,565.5064,74.4154,856.7733
15744,354,267,656,18,73,160,13.7294,658.6033,799.9131,426.0754
15745,407,352,248,15,845,544,759.3243,121.0751,361.2772,417.7556
15746,972,16,539,651,289,708,927.2071,41.9414,909.9136,951.9909
15747,238,936,950,732,986,396,262.4838,102.0526,345.9664,60.9759
15748,801,872,850,807,625,572,867.0005,362.9574,407.5155,378.7734
15749,495,450,128,223,379,739,310.6793,166.9071,15.3977,500.6597
15750,924,861,196,60,34,15,330.7861,18.5033,907.0938,255.0923
15751,608,134,472,554,430,790,203.9596,720.6015,361.5679,477.9729
15752,752,681,839,276,949,468,191.7528,61.2247,306.9893,258.2489
15753,987,10,992,751,302,22,300.3567,273.2366,683.146,970.195
15754,797,713,516,672,47,885,356.9672,414.4317,50.536,365.2524
15755,101,715,98,477,984,695,831.1032,72.1607,335.4829,487.207
15756,934,475,994,167,206,38,77.7516,47.7812,922.7484,471.4055
15757,253,512,131,538,750,716,428.8733,681.664,36.9447,481.7145
15758,481,952,153,737,855,789,318.9074,143.8729,264.3945,642.6996
15759,766,650,718,522,328,525,106.2893,467.2418,377.1941,825.6768
15760,408,553,118,714,399,970,282.6797,887.934,178.7778,566.0553
15761,32,514,959,176,734,92,552.4693,251.2141,852.5082,187.3017
15762,349,933,172,614,410,129,81.9805,900.7756,549.6597,351.1733
15763,823,220,4,867,480,718,665.7275,767.4134,686.939,362.35
15764,64,61,817,336,473,543,817.1171,766.1191,434.2492,227.9685
15765,791,883,415,607,555,255,416.2609,414.514,373.0868,289.7557
15766,204,194,332,99,707,90,252.6121,543.9954,937.6558,181.5827
15767,713,825,935,551,442,374,209.7007,236.0667,636.4886,348.3404
15768,691,961,336,50,728,99,434.7324,67.6501,79.8764,377.2904
15769,191,681,359,841,552,857,767.1623,486.7679,794.0049,475.7889
15770,466,533,39,797,692,127,502.7419,655.7036,438.9596,650.4364
15771,230,522,290,812,143,284,479.5068,846.7843,466.1233,169.7694
15772,125,499,749,619,639,98,205.1823,573.9111,41.3612,377.0695
15773,296,808,988,940,336,586,833.3476,590.0169,548.7367,24.8152
15774,998,618,88,965,987,282,822.534,1000.405,87.8986,957.2034
15775,557,228,454,402,623,686,651.2282,591.2127,514.6599,838.7508
15776,819,364,366,865,334,337,199.7726,774.458,494.4939,748.2721
15777,764,66,555,844,837,723,995.3903,134.5654,645.3593,527.6019
15778,424,464,425,666,957,652,767.5054,638.1358,715.274,24.3985
15779,825,461,638,11,423,281,576.9968,765.1087,727.0051,579.796
15780,660,557,746,10,681,351,847.7345,443.6657,411.1096,632.2177
15781,500,611,245,193,616,863,967.5495,759.1842,849.9824,139.9873
15782,678,975,353,212,741,596,155.2283,653.4292,181.6252,351.8888
15783,957,400,556,535,578,717,931.8432,202.0134,242.0993,88.1513
